"StartDate","EndDate","Status","IPAddress","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","Q27","Q1","Q2","Q29","Q30","Q4","Q4_7_TEXT","Q5","Q6","Q6_5_TEXT","Q3","Q7","Q8","Q11","Q9.1_1","Q9.1_2","Q9.1_3","Q9.1_4","Q9.1_5","Q9.1_6","Q9.1_7","Q9.1_8","Q9.1_9","Q9.1_10","Q9.1_11","Q9.1_12","Q9.2_1","Q9.2_2","Q9.2_3","Q9.2_4","Q9.2_5","Q9.2_6","Q9.2_7","Q9.2_8","Q9.2_9","Q9.2_10","Q9.2_11","Q9.2_12","Q28","Q14","Q13","Q25.1_1_1","Q25.1_1_2","Q25.1_2_1","Q25.1_2_2","Q25.1_3_1","Q25.1_3_2","Q25.1_4_1","Q25.1_4_2","Q25.1_5_1","Q25.1_5_2","Q25.1_6_1","Q25.1_6_2","Q25.1_7_1","Q25.1_7_2","Q25.1_8_1","Q25.1_8_2","Q25.1_9_1","Q25.1_9_2","Q25.1_10_1","Q25.1_10_2","Q25.1_11_1","Q25.1_11_2","Q25.1_12_1","Q25.1_12_2","Q25.1_13_1","Q25.1_13_2","Q25.1_14_1","Q25.1_14_2","Q25.1_15_1","Q25.1_15_2","Q25.1_16_1","Q25.1_16_2","Q25.2_1","Q25.2_2","Q25.2_3","Q25.2_4","Q25.2_5","Q25.2_6","Q25.2_7","Q25.2_8","Q25.2_9","Q25.2_10","Q25.2_11","Q25.2_12","Q25.2_13","Q25.2_14","Q25.2_15","Q25.2_16","Q25.3_1","Q25.3_2","Q25.3_3","Q25.3_4","Q25.3_5","Q25.3_6","Q25.3_7","Q25.3_8","Q25.3_9","Q25.3_10","Q25.3_11","Q25.3_12","Q25.3_13","Q25.3_14","Q25.3_15","Q25.3_16","Q25.4_1","Q25.4_2","Q25.4_3","Q25.4_4","Q25.4_5","Q25.4_6","Q25.4_7","Q25.4_8","Q25.4_9","Q25.4_10","Q25.4_11","Q25.4_12","Q25.4_13","Q25.4_14","Q25.4_15","Q25.4_16","Q25.5_1","Q25.5_2","Q25.5_3","Q25.5_4","Q25.5_5","Q25.5_6","Q25.5_7","Q25.5_8","Q25.5_9","Q25.5_10","Q25.5_11","Q25.5_12","Q25.5_13","Q25.5_14","Q25.5_15","Q25.5_16","Q25.6_1","Q25.6_2","Q25.6_3","Q25.6_4","Q25.6_5","Q25.6_6","Q25.6_7","Q25.6_8","Q25.6_9","Q25.6_10","Q25.6_11","Q25.6_12","Q25.6_13","Q25.6_14","Q25.6_15","Q25.6_16","Q25.7_1","Q25.7_2","Q25.7_3","Q25.7_4","Q25.7_5","Q25.7_6","Q25.7_7","Q25.7_8","Q25.7_9","Q25.7_10","Q25.7_11","Q25.7_12","Q25.7_13","Q25.7_14","Q25.7_15","Q25.7_16","Q25.8_1","Q25.8_2","Q25.8_3","Q25.8_4","Q25.8_5","Q25.8_6","Q25.8_7","Q25.8_8","Q25.8_9","Q25.8_10","Q25.8_11","Q25.8_12","Q25.8_13","Q25.8_14","Q25.8_15","Q25.8_16","Q17","Q25","Q26","Q18","Q19","Q20","Q21","Q22","Q23","Q24"
1581864387,1581865482,"IP Address","198.11.31.92",100,1094,"True",1581865483,"R_2ZOG3Rj49wd8u7V","","","","",40.0175933837891,-105.268699645996,"anonymous","EN","AIS","Evaluating the effectiveness of urban trees to mitigate storm water runoff via transpiration and stemflow","No","","","Terrestrial,Urban","","North America","Observational (Includes data observed in situ OR via remote sensing, if used directly)","","","No","","No","","","","","","","","","","","","1-10","","","","","","","","","","","","1-10","3 urban parks (plots) in 1 city (site)","No","","","","","","","","","","","","sap flow","","","","","","","","","","","","","","","","","","","","","","","","","","","Climate","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Proxy for ES","","","","","","","","","","","","","","","","+","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Kremen Topic 1 : ESPs","Multiple ESP species [e.g., multiple focal ESP species]","they measure a few tree species","No feedbacks measured directly","No","",""
1582109754,1582110658,"IP Address","128.138.65.203",100,904,"True",1582110659,"R_1INs5d4lozmezrt","","","","",40.0175933837891,-105.268699645996,"anonymous","EN","AK","Evaluating the effectiveness of urban trees to mitigate storm water runoff via transpiration and stemflow","No","No","","Terrestrial,Urban","","North America","Observational (Includes data observed in situ OR via remote sensing, if used directly)","","","Yes (e.g., a site sampled multiple points in time, a model with dynamics)","1 year or less","No","11-50","","","","","","","","","","","","1-10","","","","","","","","","","","","Plots in this case are individual trees (they collected data from 15 trees at 3 sites)","No","","","","","","","","","","","","rates of water uptake","stemflow and  throughfall","","","","","","","","","","","","","","","","","","","","","","","","","","Other,Climate","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Proxy for ES","","","","","","","","","","","","","","","","+","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","solar radiation","","","Kremen Topic 1 : ESPs,Kremen Topic 3 : Environmental factors that influence provision (env. drivers, not including human drivers))","Multiple ESP species [e.g., multiple focal ESP species]","Interested in which species are best at providing services in urban area","No feedbacks measured directly","No","",""
1581596248,1581598608,"IP Address","128.138.65.44",100,2360,"True",1581598609,"R_1IXJThtMc2jrsJE","","","","",40.0175933837891,-105.268699645996,"anonymous","EN","LD","From species to communities: the signature of recreational use on a tropical river ecosystem","Yes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1582109643,1582109755,"IP Address","128.138.65.199",100,112,"True",1582109756,"R_9Y55MkcuffjRbEJ","","","","",40.0175933837891,-105.268699645996,"anonymous","EN","NBD","From species to communities: the signature of recreational use on a tropical river ecosystem","Yes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1581503909,1581508632,"IP Address","128.138.65.120",100,4722,"True",1581508632,"R_4T17wWafN6Kg0gN","","","","",40.0175933837891,-105.268699645996,"anonymous","EN","SDJ","Managing ecosystems without prior knowledge: pathological outcomes of lake liming","No","","","Freshwater,Other","Lake","Europe","Observational (Includes data observed in situ OR via remote sensing, if used directly)","","","No","","No","0","","","","","","","","","","","","11-25","","","","","","","","","","","","12 lakes analyzed of 4 different types (n=3)","No","","","","","","","","","","","","","","water quality","","","","","","","","","","community structure","biodiversity","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Management Practices","","","","","Management Practices","","","","","","","","","","","","","","","","","","","","","","","","","","","ES","","","","","Proxy for ES","","","","","","","","","","","","","","","","","","","","","","","","","","","Mixed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","None","","The paper mentions particular fish that are important to humans (fisheries) but does not delve into how the community structure affects those ESPs. So Q14 not relevant","No feedbacks measured directly","No","","Q12. The study included lakes that were naturally acidified and lakes that were acidified due to human activity. It also included lakes that were limed by humans and ones that were not. So water quality was determined by natural and human causes. They were particularly interested in the human-caused liming. The human driver relationship was mixed because adding lime to lakes that were naturally acidified seemed to cause negative changes in community structure. Adding lime to lakes that were acidified due to human use probably had neutral to beneficial impacts from a management standpoint (water quality). For food and feed, the fisheries potential is responding to the community structure/water quality/human liming. They estimate fisheries potential from occurrence of valuable fish species. Q13  Kremen topic 3 is relevant because the paper does include - how community structure is different in naturally acidified lakes compared to unnaturally acidified lakes, but they do not delve into those details or discuss them at all."
1582803744,1582804940,"IP Address","128.138.65.137",100,1196,"True",1582804941,"R_PzFHkZDDDfxQBJD","","","","",40.0175933837891,-105.268699645996,"anonymous","EN","GV","Managing ecosystems without prior knowledge: pathological outcomes of lake liming","No","No","","Freshwater","","Europe","Observational (Includes data observed in situ OR via remote sensing, if used directly)","","","No","","No","","","","","11-50","","","","","","","","","","","","","","","","","","","","12 lakes, most of which were <1 sq. km, but some were larger","No","","","","","","","","","","","","","","Plankton and macroinvertebrate community structure","","","","","","","","","","Fish community structure","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Management Practices","","","","","Management Practices","","","","","","","","","","","","","","","","","","","","","","","","","","","EF","","","","","EF","","","","","","","","","","","","","","","","","","","","","","","","","","","Mixed","","","","","Mixed","","","","","","","","","","","","","","","","","","","","","","","","Kremen Topic 3 : Environmental factors that influence provision (env. drivers, not including human drivers))","","Talked about services that are vital in freshwater lakes, but focused on community structure of groups. Fisheries would depend fairly clearly on fish community structure, so it is still included. No services truly measured.","No feedbacks measured directly","No","","No measurement of services/function except community structure of certain groups including fish, so fisheries was the closest link that they mentioned."
1582109880,1582109935,"IP Address","128.138.65.199",100,54,"True",1582109935,"R_3lXOY1kglqSs0jx","","","","",40.0175933837891,-105.268699645996,"anonymous","EN","NBD","Not all data are equal: Influence of data type and amount in spatial conservation prioritisation","No","Yes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1582704351,1582727477,"IP Address","24.183.121.209",100,23125,"True",1582727477,"R_3dGi24P8jdUDlZZ","","","","",43.8013000488281,-91.2134017944336,"anonymous","EN","LD","Not all data are equal: Influence of data type and amount in spatial conservation prioritisation","Yes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1582109759,1582109845,"IP Address","128.138.65.199",100,86,"True",1582109845,"R_1H7ievkObtMdii8","","","","",40.0175933837891,-105.268699645996,"anonymous","EN","NBD","Policy interpretations and manifestation of biocultural diversity in urbanized Europe: conservation of lived biodiversity","No","Yes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1582704301,1582704339,"IP Address","172.58.139.214",100,37,"True",1582704339,"R_3eeFVMjRz8oz0N8","","","","",41.8500061035156,-87.7164993286133,"anonymous","EN","LD","Policy interpretations and manifestation of biocultural diversity in urbanized Europe: conservation of lived biodiversity","No","Yes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1581600661,1581602071,"IP Address","73.243.162.103",100,1409,"True",1581602071,"R_1IY3pEd9cOw8s1h","","","","",40.0372924804688,-105.278999328613,"anonymous","EN","AK","Quantifying resilience of multiple ecosystem services and biodiversity in a temperate forest landscape","No","","","Terrestrial","","Europe","Model/Data Simulation","","","Yes (e.g., a site sampled multiple points in time, a model with dynamics)","","No","","","","","","","","","","","","","","","","","","","","","","","","1-10","It's not clear how they collected their data or whether or not there are multiple sites.","No","","","","","","","","total carbon stock","","","","","","","","","","","","","","","","commercially harvested fungi richness","","timber volume","","","","","","aesthetic value","recreation value","","","","Extreme Events","","","","","","","","Extreme Events","Extreme Events","","","Extreme Events","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","ES","","","","","","","","ES,Proxy for ES","ES","","","ES","","","","Mixed","","","","","","","","Mixed","Mixed","","","Mixed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Kremen Topic 1 : ESPs,Kremen Topic 2 : Community structure influencing function","Across species  [e.g. community structure, diversity]","","No feedbacks measured directly","Yes","",""
1581861591,1581864383,"IP Address","73.217.95.223",100,2791,"True",1581864383,"R_3fIDczi0LW49SOG","","","","",40.0372924804688,-105.278999328613,"anonymous","EN","AIS","Quantifying resilience of multiple ecosystem services and biodiversity in a temperate forest landscape","No","","","Terrestrial","","Europe","Model/Data Simulation","","","Yes (e.g., a site sampled multiple points in time, a model with dynamics)","10+ years","Yes","","","","","","","1-10","","","","","","","","","","","","1-10","","","","","","","No","","","","","","","","AGB","timber volume, total carbon stock","","","","","","","net nitrogen mineralization absorbed to ionic resins","soil nitrogen stock, soil respiration rate","","","","","","","","","","","commercially harvested fungi richness","","","","aesthetic value","recreation value","","","","Other","","","","Other","","","","","","Other","","Other","","","","","","","","","","","","","","","","","","","","Other","","","","Other","","","","","","Other","","Other","","","","ES","","","","ES","","","","","","ES","","ES","","","","Mixed","","","","Mixed","","","","","","Mixed","","Mixed","","","","","","","","","","","","","","","","","","","","Mixed","","","","Mixed","","","","","","Mixed","","Mixed","windthrow event","","pathogen attack, browsing of trees by livestock and deer","Kremen Topic 2 : Community structure influencing function,Kremen Topic 3 : Environmental factors that influence provision (env. drivers, not including human drivers)),Kremen Topic 4 : Scale","","","Ecosystem services -> service providers","Mentioned or discussed but not measured","",""
1581877308,1581878163,"IP Address","198.11.31.92",100,855,"True",1581878164,"R_1CKCAHQtZDm3n6y","","","","",40.0175933837891,-105.268699645996,"anonymous","EN","AIS","Seeing the light: urban stream restoration affects stream metabolism and nitrate uptake via changes in canopy cover","No","","","Terrestrial,Freshwater","","North America","Observational (Includes data observed in situ OR via remote sensing, if used directly)","","","Yes (e.g., a site sampled multiple points in time, a model with dynamics)","2–5 years","No","","","","","","","","","","","","1-10","","","","","","","","","","","","1-10","","No","","","","","","","","GPP, ER","","","","","","nitrate  spiraling rates","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Land use change,Management Practices","","","Land use change,Management Practices","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Mixed","","","Mixed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Kremen Topic 2 : Community structure influencing function","","","No feedbacks measured directly","No","",""
1582636186,1582637769,"IP Address","128.138.65.203",100,1583,"True",1582637770,"R_vxI3KdgnI625Mgp","","","","",40.0175933837891,-105.268699645996,"anonymous","EN","AK","Seeing the light: urban stream restoration affects stream metabolism and nitrate uptake via changes in canopy cover","No","No","","Freshwater","","North America","Observational (Includes data observed in situ OR via remote sensing, if used directly)","","","Yes (e.g., a site sampled multiple points in time, a model with dynamics)","2–5 years","No","","","0","","","","","","","","","50+","","","","","","","","","","","","1-10","plots here are sampling locations within a 50-125m stretch of a stream","No","","gross primary production","","","","","","","","","","","","nitrate spiraling rates","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Other","","","","","","Other","","","","","","","","","","Other","","","","","","Other","","","","","","","","","","Proxy for ES","","","","","","Proxy for ES","","","","","","","","","","","","","","","","","","","","","","","","","","Mixed","","","","","","Mixed","","","","","","","","","","Mixed","","","","","","-","","","","","","","","","","","Restoration","Canopy cover","Kremen Topic 3 : Environmental factors that influence provision (env. drivers, not including human drivers))","","They didn't really consider individual ESPs, just the GPP of the species in aggregation (without considering structure or diversity)","No feedbacks measured directly","No","","Said mixed for a lot of the relationships because the paper didn't specify the type of relationship, only said that it was affected "
1581506068,1581507025,"IP Address","128.138.65.203",100,956,"True",1581507025,"R_oZxMjYyc0edudl7","","","","",40.0175933837891,-105.268699645996,"anonymous","EN","AK","Spatial variability in ecosystem services: simple rules for predator-mediated pest suppression","No","","","Terrestrial,Agricultural/Rural","","Global Terrestrial","Model/Data Simulation","","This was totally simulation and didn't have an actual location for the model, i.e., it was generic so I chose global. Also note - it considered trends over 30 days in the model but didn't use multiple years of data in Q8","Yes (e.g., a site sampled multiple points in time, a model with dynamics)","1 year or less","No","","","","","","","","","","","","","0","","","","","","","","26+","","","","Ran 1000 iterations on 6.4kmx6.4km ""landscapes"", which here, I interpreted as plots","No","","","","","","","","","","","","","","","","","","","","","","","","pest load","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Service Provider (Q17)","","","","","","","","","","","","","","","","Proxy for ES","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Mixed","","","","","","","","Kremen Topic 1 : ESPs","Multiple ESP species [e.g., multiple focal ESP species]","Used four predator species groups to model impacts on pest load (including dispersal)","No feedbacks measured directly","No","",""
1582807084,1582808179,"IP Address","128.138.65.137",100,1095,"True",1582808180,"R_6AvqPLCroIlK3Hr","","","","",40.0175933837891,-105.268699645996,"anonymous","EN","GV","Spatial variability in ecosystem services: simple rules for predator-mediated pest suppression","No","No","","Terrestrial,Other","Simulated terrestrial","Global Terrestrial","Model/Data Simulation","","Strictly simulation study focused on terrestrial patchy landscapes for agricultural pests and predators of those pests.","Yes (e.g., a site sampled multiple points in time, a model with dynamics)","1 year or less","No","","","","","50+","","","","","","","","","","","","","","1-10","","","","","","1 simulated landscape (site) of ~40km2 per simulation. 4096 pixels/cells (plots) within the site of 100x100m. Also have predator and prey patches of variable size.","Yes","Unclear or not specified","","","","","","","","","","","","","","","","","","","Pest population","Predator population","","","","","","","","","","","","","","","","","","","","","","Other","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Service Provider (Q17),Other","","","","","","","","","","","","","","","","ES,EF","","","","","","","","","","","","","","","","Mixed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Spatial arrangement of landscape","","Predator dispersal distance","Kremen Topic 1 : ESPs,Kremen Topic 4 : Scale","Single species  [e.g. ESPs, single species]","","No feedbacks measured directly","No","","Examined effects of the following on pest control: spatial arrangement of landscape of patches of pests and predators, dispersal ability of predators. This was purely a simulation study, and this made it hard to code."
1582114437,1582114521,"IP Address","128.138.65.199",100,83,"True",1582114521,"R_SHSzvsOhhtnFQqd","","","","",40.0175933837891,-105.268699645996,"anonymous","EN","NBD","The effects of oil palm plantations on the functional diversity of Amazonian birds","Yes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1582733991,1582734821,"IP Address","207.87.181.170",100,829,"True",1582734822,"R_viVr7QXNVPIHstP","","","","",45.0027008056641,-93.4880981445312,"anonymous","EN","LD","The effects of oil palm plantations on the functional diversity of Amazonian birds","Yes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
