StartDate,EndDate,RecordedDate,ResponseId,Init,doublerev,version,Title,id,answer,clean_answer,varnum,clean_answer_binned,fullquestion,abbr,Group,clean_group,lulc_group,qnum,ES,survey_order,qa_note,lulc_note,only_lulc,exclude_reason
2020-04-08T14:23:45Z,2020-04-08T14:58:34Z,2020-04-08T14:58:36Z,R_AzdHSPizkCLvthD,IS,FALSE,final,Mapping ecosystem services in New York City: Applying a social-ecological approach in urban vacant land,Q25.3_3,Land use change,Land use change,1,Land use and land cover change,"Q12: Which Ecosystem Services were considered?  - Human Driver - Regulation of air quality [e.g. levels of sulphur oxide, nitrogen oxides (NOx), filtration of pollutants]",Driver,Human,Human,LU_LC,Q12,AQReg,109,NA,NA,TRUE,LULC driver only
2020-04-08T14:23:45Z,2020-04-08T14:58:34Z,2020-04-08T14:58:36Z,R_AzdHSPizkCLvthD,IS,FALSE,final,Mapping ecosystem services in New York City: Applying a social-ecological approach in urban vacant land,Q25.3_4,Land use change,Land use change,1,Land use and land cover change,Q12: Which Ecosystem Services were considered?  - Human Driver - Regulation of climate [e.g. biological carbon storage and sequestration; methane emissions from wetlands],Driver,Human,Human,LU_LC,Q12,ClimReg,110,NA,NA,TRUE,LULC driver only
2020-04-08T14:23:45Z,2020-04-08T14:58:34Z,2020-04-08T14:58:36Z,R_AzdHSPizkCLvthD,IS,FALSE,final,Mapping ecosystem services in New York City: Applying a social-ecological approach in urban vacant land,Q25.3_9,Land use change,Land use change,1,Land use and land cover change,"Q12: Which Ecosystem Services were considered?  - Human Driver - Regulation of hazards and extreme events [e.g. amelioration of floods, wind, storms, hurricanes, seawater intrusion]",Driver,Human,Human,LU_LC,Q12,Hazards,115,NA,NA,TRUE,LULC driver only
2020-04-08T14:23:45Z,2020-04-08T14:58:34Z,2020-04-08T14:58:36Z,R_AzdHSPizkCLvthD,IS,FALSE,final,Mapping ecosystem services in New York City: Applying a social-ecological approach in urban vacant land,Q25.3_12,Land use change,Land use change,1,Land use and land cover change,Q12: Which Ecosystem Services were considered?  - Human Driver - Food and feed,Driver,Human,Human,LU_LC,Q12,Food,118,NA,NA,TRUE,LULC driver only
2020-04-08T14:23:45Z,2020-04-08T14:58:34Z,2020-04-08T14:58:36Z,R_AzdHSPizkCLvthD,IS,FALSE,final,Mapping ecosystem services in New York City: Applying a social-ecological approach in urban vacant land,Q25.3_16,Land use change,Land use change,1,Land use and land cover change,"Q12: Which Ecosystem Services were considered?  - Human Driver - Cultural Services, including Physical and psychological experiences ##do we include this?? [e.g. hunting, fishing, hiking]",Driver,Human,Human,LU_LC,Q12,CulturePsych,122,NA,NA,TRUE,LULC driver only
2020-04-08T14:23:45Z,2020-04-08T14:58:34Z,2020-04-08T14:58:36Z,R_AzdHSPizkCLvthD,IS,FALSE,final,Mapping ecosystem services in New York City: Applying a social-ecological approach in urban vacant land,Q19,Only land cover or habitat type as proxy,Only land cover or habitat type as proxy,NA,NA,"Q14: If the study incorporates a 'Service Provider', which service provider(s) does it utilize?",ESP_type,NA,NA,NA,Q14,NA,207,NA,NA,TRUE,LULC driver only
2020-04-08T14:23:45Z,2020-04-08T14:58:34Z,2020-04-08T14:58:36Z,R_AzdHSPizkCLvthD,IS,FALSE,final,Mapping ecosystem services in New York City: Applying a social-ecological approach in urban vacant land,Q20,NA,NA,NA,NA,Notes on Q14,KremenNotes,NA,NA,NA,Q14,NA,208,NA,NA,TRUE,LULC driver only
2020-04-10T03:09:57Z,2020-04-10T04:17:01Z,2020-04-10T04:17:01Z,R_2Y5iVKlJho6sj12,TK,FALSE,final,"Habitat conversion, extinction thresholds, and pollination services in agroecosystems",Q25.3_2,Land use change,Land use change,1,Land use and land cover change,Q12: Which Ecosystem Services were considered?  - Human Driver - Pollination and dispersal of seeds or other propagules,Driver,Human,Human,LU_LC,Q12,Pollination,108,NA,NA,TRUE,LULC driver only
2020-04-10T03:09:57Z,2020-04-10T04:17:01Z,2020-04-10T04:17:01Z,R_2Y5iVKlJho6sj12,TK,FALSE,final,"Habitat conversion, extinction thresholds, and pollination services in agroecosystems",Q19,NA,NA,NA,NA,"Q14: If the study incorporates a 'Service Provider', which service provider(s) does it utilize?",ESP_type,NA,NA,NA,Q14,NA,207,NA,NA,TRUE,LULC driver only
2020-04-10T03:09:57Z,2020-04-10T04:17:01Z,2020-04-10T04:17:01Z,R_2Y5iVKlJho6sj12,TK,FALSE,final,"Habitat conversion, extinction thresholds, and pollination services in agroecosystems",Q20,NA,NA,NA,NA,Notes on Q14,KremenNotes,NA,NA,NA,Q14,NA,208,NA,NA,TRUE,LULC driver only
2020-04-10T05:00:08Z,2020-04-10T16:23:20Z,2020-04-10T16:23:20Z,R_OvCFrp97r8Hposx,TK,FALSE,final,Effects of habitat composition and landscape structure on worker foraging distances of five bumble bee species,Q25.3_2,Land use change,Land use change,1,Land use and land cover change,Q12: Which Ecosystem Services were considered?  - Human Driver - Pollination and dispersal of seeds or other propagules,Driver,Human,Human,LU_LC,Q12,Pollination,108,NA,NA,TRUE,LULC driver only
2020-04-10T05:00:08Z,2020-04-10T16:23:20Z,2020-04-10T16:23:20Z,R_OvCFrp97r8Hposx,TK,FALSE,final,Effects of habitat composition and landscape structure on worker foraging distances of five bumble bee species,Q19,"Multiple ESP species [e.g., multiple focal ESP species]","Multiple ESP species [e.g., multiple focal ESP species]",NA,NA,"Q14: If the study incorporates a 'Service Provider', which service provider(s) does it utilize?",ESP_type,NA,NA,NA,Q14,NA,207,NA,NA,TRUE,LULC driver only
2020-04-10T05:00:08Z,2020-04-10T16:23:20Z,2020-04-10T16:23:20Z,R_OvCFrp97r8Hposx,TK,FALSE,final,Effects of habitat composition and landscape structure on worker foraging distances of five bumble bee species,Q20,NA,NA,NA,NA,Notes on Q14,KremenNotes,NA,NA,NA,Q14,NA,208,NA,NA,TRUE,LULC driver only
2020-04-14T21:49:53Z,2020-04-14T22:03:26Z,2020-04-14T22:03:27Z,R_3j0tccnODmW2Q6p,TM,FALSE,final,Divergent flows of avian-mediated ecosystem services across forest-matrix interfaces in human-modified landscapes,Q25.3_2,Land use change,Land use change,1,Land use and land cover change,Q12: Which Ecosystem Services were considered?  - Human Driver - Pollination and dispersal of seeds or other propagules,Driver,Human,Human,LU_LC,Q12,Pollination,108,NA,NA,TRUE,LULC driver only
2020-04-14T21:49:53Z,2020-04-14T22:03:26Z,2020-04-14T22:03:27Z,R_3j0tccnODmW2Q6p,TM,FALSE,final,Divergent flows of avian-mediated ecosystem services across forest-matrix interfaces in human-modified landscapes,Q25.3_4,Land use change,Land use change,1,Land use and land cover change,Q12: Which Ecosystem Services were considered?  - Human Driver - Regulation of climate [e.g. biological carbon storage and sequestration; methane emissions from wetlands],Driver,Human,Human,LU_LC,Q12,ClimReg,110,NA,NA,TRUE,LULC driver only
2020-04-14T21:49:53Z,2020-04-14T22:03:26Z,2020-04-14T22:03:27Z,R_3j0tccnODmW2Q6p,TM,FALSE,final,Divergent flows of avian-mediated ecosystem services across forest-matrix interfaces in human-modified landscapes,Q19,"Multiple ESP species [e.g., multiple focal ESP species]","Multiple ESP species [e.g., multiple focal ESP species]",NA,NA,"Q14: If the study incorporates a 'Service Provider', which service provider(s) does it utilize?",ESP_type,NA,NA,NA,Q14,NA,207,NA,NA,TRUE,LULC driver only
2020-04-14T21:49:53Z,2020-04-14T22:03:26Z,2020-04-14T22:03:27Z,R_3j0tccnODmW2Q6p,TM,FALSE,final,Divergent flows of avian-mediated ecosystem services across forest-matrix interfaces in human-modified landscapes,Q20,NA,NA,NA,NA,Notes on Q14,KremenNotes,NA,NA,NA,Q14,NA,208,NA,NA,TRUE,LULC driver only
2020-04-15T05:10:40Z,2020-04-15T14:26:47Z,2020-04-15T14:26:48Z,R_2Ppp9qnF9grgzqZ,TK,FALSE,final,Stable nitrogen and carbon isotope ratios in wild native honeybees: the influence of land use and climate,Q25.3_2,Land use change,Land use change,1,Land use and land cover change,Q12: Which Ecosystem Services were considered?  - Human Driver - Pollination and dispersal of seeds or other propagules,Driver,Human,Human,LU_LC,Q12,Pollination,108,NA,NA,TRUE,LULC driver only
2020-04-15T05:10:40Z,2020-04-15T14:26:47Z,2020-04-15T14:26:48Z,R_2Ppp9qnF9grgzqZ,TK,FALSE,final,Stable nitrogen and carbon isotope ratios in wild native honeybees: the influence of land use and climate,Q19,"Single species  [e.g. ESPs, single species]","Single species  [e.g. ESPs, single species]",NA,NA,"Q14: If the study incorporates a 'Service Provider', which service provider(s) does it utilize?",ESP_type,NA,NA,NA,Q14,NA,207,NA,NA,TRUE,LULC driver only
2020-04-15T05:10:40Z,2020-04-15T14:26:47Z,2020-04-15T14:26:48Z,R_2Ppp9qnF9grgzqZ,TK,FALSE,final,Stable nitrogen and carbon isotope ratios in wild native honeybees: the influence of land use and climate,Q20,NA,NA,NA,NA,Notes on Q14,KremenNotes,NA,NA,NA,Q14,NA,208,NA,NA,TRUE,LULC driver only
2020-04-16T17:34:25Z,2020-04-16T17:42:34Z,2020-04-16T17:42:35Z,R_1nZ3zam9eKzkMiG,KCG,FALSE,final,Non-native fruit trees facilitate colonization of native forest on abandoned farmland,Q25.3_15,Land use change,Land use change,1,Land use and land cover change,"Q12: Which Ecosystem Services were considered?  - Human Driver - Maintenance of options [e.g. benefits (including those of future generations) associated with the continued existence of a wide variety of species, populations and genotypes]",Driver,Human,Human,LU_LC,Q12,MaintainOpts,121,NA,NA,TRUE,LULC driver only
2020-04-16T17:34:25Z,2020-04-16T17:42:34Z,2020-04-16T17:42:35Z,R_1nZ3zam9eKzkMiG,KCG,FALSE,final,Non-native fruit trees facilitate colonization of native forest on abandoned farmland,Q19,NA,NA,NA,NA,"Q14: If the study incorporates a 'Service Provider', which service provider(s) does it utilize?",ESP_type,NA,NA,NA,Q14,NA,207,NA,NA,TRUE,LULC driver only
2020-04-16T17:34:25Z,2020-04-16T17:42:34Z,2020-04-16T17:42:35Z,R_1nZ3zam9eKzkMiG,KCG,FALSE,final,Non-native fruit trees facilitate colonization of native forest on abandoned farmland,Q20,NA,NA,NA,NA,Notes on Q14,KremenNotes,NA,NA,NA,Q14,NA,208,NA,NA,TRUE,LULC driver only
2020-04-16T21:00:16Z,2020-04-16T21:59:41Z,2020-04-16T21:59:42Z,R_3rSPnJEarRAZZy3,KCG,FALSE,final,Soil and vegetation recovery following alien tree clearing in the Eastern Cape Province of South Africa,Q25.3_8,Land use change,Land use change,1,Land use and land cover change,"Q12: Which Ecosystem Services were considered?  - Human Driver - Formation, protection, and decontamination of soils and sediments [e.g decomposition, erosion control]",Driver,Human,Human,LU_LC,Q12,SoilProtect,114,NA,NA,TRUE,LULC driver only
2020-04-16T21:00:16Z,2020-04-16T21:59:41Z,2020-04-16T21:59:42Z,R_3rSPnJEarRAZZy3,KCG,FALSE,final,Soil and vegetation recovery following alien tree clearing in the Eastern Cape Province of South Africa,Q19,NA,NA,NA,NA,"Q14: If the study incorporates a 'Service Provider', which service provider(s) does it utilize?",ESP_type,NA,NA,NA,Q14,NA,207,NA,NA,TRUE,LULC driver only
2020-04-16T21:00:16Z,2020-04-16T21:59:41Z,2020-04-16T21:59:42Z,R_3rSPnJEarRAZZy3,KCG,FALSE,final,Soil and vegetation recovery following alien tree clearing in the Eastern Cape Province of South Africa,Q20,NA,NA,NA,NA,Notes on Q14,KremenNotes,NA,NA,NA,Q14,NA,208,NA,NA,TRUE,LULC driver only
2020-04-18T18:11:11Z,2020-04-18T18:41:19Z,2020-04-18T18:41:20Z,R_6L8hoyoINzXJ2y5,SDJ,FALSE,final,Routes to achieving sustainable intensification in simulated dairy farms: The importance of production efficiency and complimentary land uses,Q25.3_1,Land use change,Land use change,1,Land use and land cover change,Q12: Which Ecosystem Services were considered?  - Human Driver - Habitat creation and maintenance,Driver,Human,Human,LU_LC,Q12,HabCreate,107,NA,NA,TRUE,LULC driver only
2020-04-18T18:11:11Z,2020-04-18T18:41:19Z,2020-04-18T18:41:20Z,R_6L8hoyoINzXJ2y5,SDJ,FALSE,final,Routes to achieving sustainable intensification in simulated dairy farms: The importance of production efficiency and complimentary land uses,Q25.3_10,Land use change,Land use change,1,Land use and land cover change,"Q12: Which Ecosystem Services were considered?  - Human Driver - Regulation of detrimental organisms and biological processes [e.g. pests, pathogens, predators, competitors, etc. that affect humans, plants and animals]",Driver,Human,Human,LU_LC,Q12,PestPath,116,NA,NA,TRUE,LULC driver only
2020-04-18T18:11:11Z,2020-04-18T18:41:19Z,2020-04-18T18:41:20Z,R_6L8hoyoINzXJ2y5,SDJ,FALSE,final,Routes to achieving sustainable intensification in simulated dairy farms: The importance of production efficiency and complimentary land uses,Q19,"Across species  [e.g. community structure, diversity]","Across species  [e.g. community structure, diversity]",NA,NA,"Q14: If the study incorporates a 'Service Provider', which service provider(s) does it utilize?",ESP_type,NA,NA,NA,Q14,NA,207,NA,NA,TRUE,LULC driver only
2020-04-18T18:11:11Z,2020-04-18T18:41:19Z,2020-04-18T18:41:20Z,R_6L8hoyoINzXJ2y5,SDJ,FALSE,final,Routes to achieving sustainable intensification in simulated dairy farms: The importance of production efficiency and complimentary land uses,Q20,NA,NA,NA,NA,Notes on Q14,KremenNotes,NA,NA,NA,Q14,NA,208,NA,NA,TRUE,LULC driver only
2020-04-20T19:49:40Z,2020-04-20T20:04:08Z,2020-04-20T20:04:09Z,R_3DkhKSkJX3FqGzq,CK,FALSE,final,"Assessment of the erosion control function of forest ecosystems based on GIS: a case study in Zhangjiajie National Forest Park, China",Q25.4_8,Service Provider (Q17),Service Provider (Q17),1,Service provider identity,"Q12: Which Ecosystem Services were considered?  - Biotic Driver - Formation, protection, and decontamination of soils and sediments [e.g decomposition, erosion control]",Driver,Biotic,Biotic,LU_LC,Q12,SoilProtect,130,NA,Reviewer noted ESP type is land cover or habitat proxy. Reclassed Service Provider driver from Biotic to Land Use Land Cover driver type.,TRUE,"LULC ESP only, Biotic Service provider is cover related and doesn't have any other non-LULC driver"
2020-04-20T19:49:40Z,2020-04-20T20:04:08Z,2020-04-20T20:04:09Z,R_3DkhKSkJX3FqGzq,CK,FALSE,final,"Assessment of the erosion control function of forest ecosystems based on GIS: a case study in Zhangjiajie National Forest Park, China",Q19,Only land cover or habitat type as proxy,Only land cover or habitat type as proxy,NA,NA,"Q14: If the study incorporates a 'Service Provider', which service provider(s) does it utilize?",ESP_type,NA,NA,NA,Q14,NA,207,NA,NA,TRUE,"LULC ESP only, Biotic Service provider is cover related and doesn't have any other non-LULC driver"
2020-04-20T19:49:40Z,2020-04-20T20:04:08Z,2020-04-20T20:04:09Z,R_3DkhKSkJX3FqGzq,CK,FALSE,final,"Assessment of the erosion control function of forest ecosystems based on GIS: a case study in Zhangjiajie National Forest Park, China",Q20,NA,NA,NA,NA,Notes on Q14,KremenNotes,NA,NA,NA,Q14,NA,208,NA,NA,TRUE,"LULC ESP only, Biotic Service provider is cover related and doesn't have any other non-LULC driver"
2020-08-14T00:55:56Z,2020-08-14T00:55:56Z,2020-08-14T00:55:56Z,R12unified,TK/JL,TRUE,final,Ecosystem Properties of Urban Land Covers at the Aboveground-Belowground Interface,Q25.3_4,TK: Management Practices; JL: Land use change,Land use change,1,Land use and land cover change,Q12: Which Ecosystem Services were considered?  - Human Driver - Regulation of climate [e.g. biological carbon storage and sequestration; methane emissions from wetlands],Driver,Human,Human,LU_LC,Q12,ClimReg,110,CTW reviewed inconsistent answers,NA,TRUE,LULC driver only
2020-08-14T00:55:56Z,2020-08-14T00:55:56Z,2020-08-14T00:55:56Z,R12unified,TK/JL,TRUE,final,Ecosystem Properties of Urban Land Covers at the Aboveground-Belowground Interface,Q25.3_8,TK: Management Practices; JL: Land use change,Land use change,1,Land use and land cover change,"Q12: Which Ecosystem Services were considered?  - Human Driver - Formation, protection, and decontamination of soils and sediments [e.g decomposition, erosion control]",Driver,Human,Human,LU_LC,Q12,SoilProtect,114,CTW reviewed inconsistent answers,NA,TRUE,LULC driver only
2020-08-14T00:55:56Z,2020-08-14T00:55:56Z,2020-08-14T00:55:56Z,R12unified,TK/JL,TRUE,final,Ecosystem Properties of Urban Land Covers at the Aboveground-Belowground Interface,Q25.3_16,TK: (no answer or NA); JL: Land use change,Land use change,1,Land use and land cover change,"Q12: Which Ecosystem Services were considered?  - Human Driver - Cultural Services, including Physical and psychological experiences ##do we include this?? [e.g. hunting, fishing, hiking]",Driver,Human,Human,LU_LC,Q12,CulturePsych,122,CTW reviewed inconsistent answers,NA,TRUE,LULC driver only
2020-08-14T00:55:56Z,2020-08-14T00:55:56Z,2020-08-14T00:55:56Z,R12unified,TK/JL,TRUE,final,Ecosystem Properties of Urban Land Covers at the Aboveground-Belowground Interface,Q19,NA,NA,NA,NA,"Q14: If the study incorporates a 'Service Provider', which service provider(s) does it utilize?",ESP_type,NA,NA,NA,Q14,NA,207,NA,NA,TRUE,LULC driver only
2020-08-14T00:55:56Z,2020-08-14T00:55:56Z,2020-08-14T00:55:56Z,R12unified,TK/JL,TRUE,final,Ecosystem Properties of Urban Land Covers at the Aboveground-Belowground Interface,Q20,"JL: I debated whether earthworms could be considered an ESP, but the focus here is on how urban land cover effects earthworms, not on how earth worms provide key ES's... I suppose I see earthworms as one of many proxies for soil EF/ES rather than an ESP here.","JL: I debated whether earthworms could be considered an ESP, but the focus here is on how urban land cover effects earthworms, not on how earth worms provide key ES's... I suppose I see earthworms as one of many proxies for soil EF/ES rather than an ESP here.",NA,NA,Notes on Q14,KremenNotes,NA,NA,NA,Q14,NA,208,NA,NA,TRUE,LULC driver only
2020-08-14T00:55:56Z,2020-08-14T00:55:56Z,2020-08-14T00:55:56Z,R26unified,LD/TK,TRUE,final,"Riparian canopy expansion in an urban landscape: Multiple drivers of vegetation change along headwater streams near Sacramento, California",Q25.3_1,LD: Other; TK: (excluded paper),Other,NA,Other,Q12: Which Ecosystem Services were considered?  - Human Driver - Habitat creation and maintenance,Driver,Human,Human,LU_LC,Q12,HabCreate,107,NA,Other driver(s) entered in Human driver type recoded to Land Use Land Cover type. Updated 'Other' driver to LULC group for consistency.,TRUE,"LULC ESP only, Biotic Service provider is cover related and doesn't have any other non-LULC driver"
2020-08-14T00:55:56Z,2020-08-14T00:55:56Z,2020-08-14T00:55:56Z,R26unified,LD/TK,TRUE,final,"Riparian canopy expansion in an urban landscape: Multiple drivers of vegetation change along headwater streams near Sacramento, California",Q25.4_6,LD: Other; TK: (excluded paper),Other,NA,Other,"Q12: Which Ecosystem Services were considered?  - Biotic Driver - Regulation of freshwater quantity, location and timing [e.g. flow of surface and groundwater used for drinking, irrigation]",Driver,Biotic,Biotic,LU_LC,Q12,freshWQReg,128,NA,Reviewer noted ESP type is land cover or habitat proxy. Reviewed and reclassed Biotic other driver reported to Land Use Land Cover driver type.,TRUE,"LULC ESP only, Biotic Service provider is cover related and doesn't have any other non-LULC driver"
2020-08-14T00:55:56Z,2020-08-14T00:55:56Z,2020-08-14T00:55:56Z,R26unified,LD/TK,TRUE,final,"Riparian canopy expansion in an urban landscape: Multiple drivers of vegetation change along headwater streams near Sacramento, California",Q25,LD: urbanization; TK: (excluded paper),urbanization,1,Land use and land cover change,List Other Human Driver from Q12 (sep. with commas),OtherDriver,Human,Human,LU_LC,Q12,HabCreate,204.01,For LD review only: Infilled ES from Driver where 'Other' specified,NA,TRUE,"LULC ESP only, Biotic Service provider is cover related and doesn't have any other non-LULC driver"
2020-08-14T00:55:56Z,2020-08-14T00:55:56Z,2020-08-14T00:55:56Z,R26unified,LD/TK,TRUE,final,"Riparian canopy expansion in an urban landscape: Multiple drivers of vegetation change along headwater streams near Sacramento, California",Q26,LD: riparian canopy ; TK: (excluded paper),riparian canopy,1,Biotic characteristics of the plot,List Other Biotic Driver from Q12 (sep. with commas),OtherDriver,Biotic,Biotic,LU_LC,Q12,freshWQReg,205.06,For LD review only: Infilled ES from Driver where 'Other' specified,Reviewer noted ESP type is land cover or habitat proxy. Reviewed and reclassed Biotic other driver reported to Land Use Land Cover driver type.,TRUE,"LULC ESP only, Biotic Service provider is cover related and doesn't have any other non-LULC driver"
2020-08-14T00:55:56Z,2020-08-14T00:55:56Z,2020-08-14T00:55:56Z,R26unified,LD/TK,TRUE,final,"Riparian canopy expansion in an urban landscape: Multiple drivers of vegetation change along headwater streams near Sacramento, California",Q19,LD: Only land cover or habitat type as proxy; TK: (excluded paper),Only land cover or habitat type as proxy,NA,NA,"Q14: If the study incorporates a 'Service Provider', which service provider(s) does it utilize?",ESP_type,NA,NA,NA,Q14,NA,207,NA,NA,TRUE,"LULC ESP only, Biotic Service provider is cover related and doesn't have any other non-LULC driver"
2020-08-14T00:55:56Z,2020-08-14T00:55:56Z,2020-08-14T00:55:56Z,R26unified,LD/TK,TRUE,final,"Riparian canopy expansion in an urban landscape: Multiple drivers of vegetation change along headwater streams near Sacramento, California",Q20,LD: riparian canopy abundance mentioned as an ESP but not quantified.,riparian canopy abundance mentioned as an ESP but not quantified.,NA,NA,Notes on Q14,KremenNotes,NA,NA,NA,Q14,NA,208,NA,NA,TRUE,"LULC ESP only, Biotic Service provider is cover related and doesn't have any other non-LULC driver"
