ResponseId,Init,Title,id,sameanswer,answer,clean_answer,final_answer,review_notes,fullquestion,abbr,Group,clean_group,qnum,ES,survey_order,qa_note,rev1init,rev2init,revorder,,,,,,
R_1inzjZZX9lualBg,AK,Simulation of ecosystem service responses to multiple disturbances from an earthquake and several typhoons,Q8,FALSE,,,,,Q7b: How many years of data were used for the study?,YrsData,,,Q7,,30,,AK,GV,1,,,,,,
R_C7kgqKX006aV1Cx,GV,Simulation of ecosystem service responses to multiple disturbances from an earthquake and several typhoons,Q8,FALSE,6–10 years,6–10 years,6–10 years,,Q7b: How many years of data were used for the study?,YrsData,,,Q7,,30,,AK,GV,2,,,,,,
R_1inzjZZX9lualBg,AK,Simulation of ecosystem service responses to multiple disturbances from an earthquake and several typhoons,Q25.1_1_1,FALSE,biodiversity,biodiversity,biodiversity,,"Q12: Which Ecosystem Services were considered? - Write in the response variable used to approx. ES, or EF proxy - Habitat creation and maintenance - Response 1: Separate by commas",Response,,,Q12,HabCreate,59,,AK,GV,1,,,,,,
R_C7kgqKX006aV1Cx,GV,Simulation of ecosystem service responses to multiple disturbances from an earthquake and several typhoons,Q25.1_1_1,FALSE,,,,,"Q12: Which Ecosystem Services were considered? - Write in the response variable used to approx. ES, or EF proxy - Habitat creation and maintenance - Response 1: Separate by commas",Response,,,Q12,HabCreate,59,,AK,GV,2,,,,,,
R_1inzjZZX9lualBg,AK,Simulation of ecosystem service responses to multiple disturbances from an earthquake and several typhoons,Q25.1_4_1,FALSE,carbon storage,carbon storage,carbon storage,,"Q12: Which Ecosystem Services were considered? - Write in the response variable used to approx. ES, or EF proxy - Regulation of climate [e.g. biological carbon storage and sequestration; me... - Regulation of climate [e.g. biological carbon storage and sequestration; methane emissions from wetlands] - Response 1: Separate by commas",Response,,,Q12,ClimReg,65,,AK,GV,1,,,,,,
R_C7kgqKX006aV1Cx,GV,Simulation of ecosystem service responses to multiple disturbances from an earthquake and several typhoons,Q25.1_4_1,FALSE,,,,,"Q12: Which Ecosystem Services were considered? - Write in the response variable used to approx. ES, or EF proxy - Regulation of climate [e.g. biological carbon storage and sequestration; me... - Regulation of climate [e.g. biological carbon storage and sequestration; methane emissions from wetlands] - Response 1: Separate by commas",Response,,,Q12,ClimReg,65,,AK,GV,2,,,,,,
R_1inzjZZX9lualBg,AK,Simulation of ecosystem service responses to multiple disturbances from an earthquake and several typhoons,Q25.1_6_1,FALSE,wateryield production,wateryield production,,,"Q12: Which Ecosystem Services were considered? - Write in the response variable used to approx. ES, or EF proxy - Regulation of freshwater quantity, location and timing [e.g. flow of surfac... - Regulation of freshwater quantity, location and timing [e.g. flow of surface and groundwater used for drinking, irrigation] - Response 1: Separate by commas",Response,,,Q12,freshWQReg,69,,AK,GV,1,,,,,,
R_C7kgqKX006aV1Cx,GV,Simulation of ecosystem service responses to multiple disturbances from an earthquake and several typhoons,Q25.1_6_1,FALSE,"Water yield, N retention, P retention, Sediment retention",N retention,,,"Q12: Which Ecosystem Services were considered? - Write in the response variable used to approx. ES, or EF proxy - Regulation of freshwater quantity, location and timing [e.g. flow of surfac... - Regulation of freshwater quantity, location and timing [e.g. flow of surface and groundwater used for drinking, irrigation] - Response 1: Separate by commas",Response,,,Q12,freshWQReg,69,,AK,GV,2,,,,,,
R_C7kgqKX006aV1Cx,GV,Simulation of ecosystem service responses to multiple disturbances from an earthquake and several typhoons,Q25.1_6_1,FALSE,"Water yield, N retention, P retention, Sediment retention",P retention,,,"Q12: Which Ecosystem Services were considered? - Write in the response variable used to approx. ES, or EF proxy - Regulation of freshwater quantity, location and timing [e.g. flow of surfac... - Regulation of freshwater quantity, location and timing [e.g. flow of surface and groundwater used for drinking, irrigation] - Response 1: Separate by commas",Response,,,Q12,freshWQReg,69,,AK,GV,2,,,,,,
R_C7kgqKX006aV1Cx,GV,Simulation of ecosystem service responses to multiple disturbances from an earthquake and several typhoons,Q25.1_6_1,FALSE,"Water yield, N retention, P retention, Sediment retention",Sediment retention,,,"Q12: Which Ecosystem Services were considered? - Write in the response variable used to approx. ES, or EF proxy - Regulation of freshwater quantity, location and timing [e.g. flow of surfac... - Regulation of freshwater quantity, location and timing [e.g. flow of surface and groundwater used for drinking, irrigation] - Response 1: Separate by commas",Response,,,Q12,freshWQReg,69,,AK,GV,2,,,,,,
R_C7kgqKX006aV1Cx,GV,Simulation of ecosystem service responses to multiple disturbances from an earthquake and several typhoons,Q25.1_6_1,FALSE,"Water yield, N retention, P retention, Sediment retention",Water yield,Water yield,,"Q12: Which Ecosystem Services were considered? - Write in the response variable used to approx. ES, or EF proxy - Regulation of freshwater quantity, location and timing [e.g. flow of surfac... - Regulation of freshwater quantity, location and timing [e.g. flow of surface and groundwater used for drinking, irrigation] - Response 1: Separate by commas",Response,,,Q12,freshWQReg,69,,AK,GV,2,,,,,,
R_1inzjZZX9lualBg,AK,Simulation of ecosystem service responses to multiple disturbances from an earthquake and several typhoons,Q25.1_7_1,FALSE,nitrogen and phosphorus retention,nitrogen and phosphorus retention,"sediment retention, nitrogen retention, phosphorus retention","Didn't know how to separate these into rows within this spreadsheet, but these are three separate responses.","Q12: Which Ecosystem Services were considered? - Write in the response variable used to approx. ES, or EF proxy - Regulation of freshwater and coastal water quality [e.g. filtration of part... - Regulation of freshwater and coastal water quality [e.g. filtration of particles, pathogens, excess nutrients, and other chemicals] - Response 1: Separate by commas",Response,,,Q12,coastWQReg,71,,AK,GV,1,,,,,,
R_C7kgqKX006aV1Cx,GV,Simulation of ecosystem service responses to multiple disturbances from an earthquake and several typhoons,Q25.1_7_1,FALSE,,,,,"Q12: Which Ecosystem Services were considered? - Write in the response variable used to approx. ES, or EF proxy - Regulation of freshwater and coastal water quality [e.g. filtration of part... - Regulation of freshwater and coastal water quality [e.g. filtration of particles, pathogens, excess nutrients, and other chemicals] - Response 1: Separate by commas",Response,,,Q12,coastWQReg,71,,AK,GV,2,,,,,,
R_1inzjZZX9lualBg,AK,Simulation of ecosystem service responses to multiple disturbances from an earthquake and several typhoons,Q25.2_4,FALSE,Climate,Climate,Climate,,Q12: Which Ecosystem Services were considered? - Environmental Driver - Regulation of climate [e.g. biological carbon storage and sequestration; methane emissions from wetlands],Driver,Env,Env,Q12,ClimReg,94,,AK,GV,1,,,,,,
R_C7kgqKX006aV1Cx,GV,Simulation of ecosystem service responses to multiple disturbances from an earthquake and several typhoons,Q25.2_4,FALSE,,,,,Q12: Which Ecosystem Services were considered? - Environmental Driver - Regulation of climate [e.g. biological carbon storage and sequestration; methane emissions from wetlands],Driver,Env,,Q12,ClimReg,94,,AK,GV,2,,,,,,
R_1inzjZZX9lualBg,AK,Simulation of ecosystem service responses to multiple disturbances from an earthquake and several typhoons,Q25.2_6,FALSE,Other,Other,,,"Q12: Which Ecosystem Services were considered? - Environmental Driver - Regulation of freshwater quantity, location and timing [e.g. flow of surface and groundwater used for drinking, irrigation]",Driver,Env,Env,Q12,freshWQReg,96,,AK,GV,1,,,,,,
R_C7kgqKX006aV1Cx,GV,Simulation of ecosystem service responses to multiple disturbances from an earthquake and several typhoons,Q25.2_6,FALSE,"Climate,Extreme Events",Climate,Climate,,"Q12: Which Ecosystem Services were considered? - Environmental Driver - Regulation of freshwater quantity, location and timing [e.g. flow of surface and groundwater used for drinking, irrigation]",Driver,Env,Env,Q12,freshWQReg,96,,AK,GV,2,,,,,,
R_C7kgqKX006aV1Cx,GV,Simulation of ecosystem service responses to multiple disturbances from an earthquake and several typhoons,Q25.2_6,FALSE,"Climate,Extreme Events",Extreme Events,Extreme Events,,"Q12: Which Ecosystem Services were considered? - Environmental Driver - Regulation of freshwater quantity, location and timing [e.g. flow of surface and groundwater used for drinking, irrigation]",Driver,Env,Env,Q12,freshWQReg,96,,AK,GV,2,,,,,,
R_1inzjZZX9lualBg,AK,Simulation of ecosystem service responses to multiple disturbances from an earthquake and several typhoons,Q25.2_7,FALSE,Climate,Climate,Climate,,"Q12: Which Ecosystem Services were considered? - Environmental Driver - Regulation of freshwater and coastal water quality [e.g. filtration of particles, pathogens, excess nutrients, and other chemicals]",Driver,Env,Env,Q12,coastWQReg,97,,AK,GV,1,,,,,,
R_C7kgqKX006aV1Cx,GV,Simulation of ecosystem service responses to multiple disturbances from an earthquake and several typhoons,Q25.2_7,FALSE,,,,,"Q12: Which Ecosystem Services were considered? - Environmental Driver - Regulation of freshwater and coastal water quality [e.g. filtration of particles, pathogens, excess nutrients, and other chemicals]",Driver,Env,,Q12,coastWQReg,97,,AK,GV,2,,,,,,
R_1inzjZZX9lualBg,AK,Simulation of ecosystem service responses to multiple disturbances from an earthquake and several typhoons,Q25.3_6,TRUE,Land use change,Land use change,,,"Q12: Which Ecosystem Services were considered? - Human Driver - Regulation of freshwater quantity, location and timing [e.g. flow of surface and groundwater used for drinking, irrigation]",Driver,Anthro,Anthro,Q12,freshWQReg,112,,AK,GV,1,,,,,,
R_C7kgqKX006aV1Cx,GV,Simulation of ecosystem service responses to multiple disturbances from an earthquake and several typhoons,Q25.3_6,TRUE,Land use change,Land use change,Land use change,,"Q12: Which Ecosystem Services were considered? - Human Driver - Regulation of freshwater quantity, location and timing [e.g. flow of surface and groundwater used for drinking, irrigation]",Driver,Anthro,Anthro,Q12,freshWQReg,112,,AK,GV,2,,,,,,
R_1inzjZZX9lualBg,AK,Simulation of ecosystem service responses to multiple disturbances from an earthquake and several typhoons,Q25.3_7,FALSE,Land use change,Land use change,Land use change,,"Q12: Which Ecosystem Services were considered? - Human Driver - Regulation of freshwater and coastal water quality [e.g. filtration of particles, pathogens, excess nutrients, and other chemicals]",Driver,Anthro,Anthro,Q12,coastWQReg,113,,AK,GV,1,,,,,,
R_C7kgqKX006aV1Cx,GV,Simulation of ecosystem service responses to multiple disturbances from an earthquake and several typhoons,Q25.3_7,FALSE,,,,,"Q12: Which Ecosystem Services were considered? - Human Driver - Regulation of freshwater and coastal water quality [e.g. filtration of particles, pathogens, excess nutrients, and other chemicals]",Driver,Anthro,,Q12,coastWQReg,113,,AK,GV,2,,,,,,
R_1inzjZZX9lualBg,AK,Simulation of ecosystem service responses to multiple disturbances from an earthquake and several typhoons,Q25.5_1,FALSE,Proxy for ES,Proxy for ES,Proxy for ES,,Q12: Which Ecosystem Services were considered? - Paper reported Response 1 as: - Habitat creation and maintenance,Yclass,,,Q12,HabCreate,139,,AK,GV,1,,,,,,
R_C7kgqKX006aV1Cx,GV,Simulation of ecosystem service responses to multiple disturbances from an earthquake and several typhoons,Q25.5_1,FALSE,,,,,Q12: Which Ecosystem Services were considered? - Paper reported Response 1 as: - Habitat creation and maintenance,Yclass,,,Q12,HabCreate,139,,AK,GV,2,,,,,,
R_1inzjZZX9lualBg,AK,Simulation of ecosystem service responses to multiple disturbances from an earthquake and several typhoons,Q25.5_4,FALSE,ES,ES,ES,,Q12: Which Ecosystem Services were considered? - Paper reported Response 1 as: - Regulation of climate [e.g. biological carbon storage and sequestration; methane emissions from wetlands],Yclass,,,Q12,ClimReg,142,,AK,GV,1,,,,,,
R_C7kgqKX006aV1Cx,GV,Simulation of ecosystem service responses to multiple disturbances from an earthquake and several typhoons,Q25.5_4,FALSE,,,,,Q12: Which Ecosystem Services were considered? - Paper reported Response 1 as: - Regulation of climate [e.g. biological carbon storage and sequestration; methane emissions from wetlands],Yclass,,,Q12,ClimReg,142,,AK,GV,2,,,,,,
R_1inzjZZX9lualBg,AK,Simulation of ecosystem service responses to multiple disturbances from an earthquake and several typhoons,Q25.5_6,TRUE,ES,ES,ES,,"Q12: Which Ecosystem Services were considered? - Paper reported Response 1 as: - Regulation of freshwater quantity, location and timing [e.g. flow of surface and groundwater used for drinking, irrigation]",Yclass,,,Q12,freshWQReg,144,,AK,GV,1,,,,,,
R_C7kgqKX006aV1Cx,GV,Simulation of ecosystem service responses to multiple disturbances from an earthquake and several typhoons,Q25.5_6,TRUE,ES,ES,,,"Q12: Which Ecosystem Services were considered? - Paper reported Response 1 as: - Regulation of freshwater quantity, location and timing [e.g. flow of surface and groundwater used for drinking, irrigation]",Yclass,,,Q12,freshWQReg,144,,AK,GV,2,,,,,,
R_1inzjZZX9lualBg,AK,Simulation of ecosystem service responses to multiple disturbances from an earthquake and several typhoons,Q25.5_7,FALSE,Proxy for ES,Proxy for ES,Proxy for ES,,"Q12: Which Ecosystem Services were considered? - Paper reported Response 1 as: - Regulation of freshwater and coastal water quality [e.g. filtration of particles, pathogens, excess nutrients, and other chemicals]",Yclass,,,Q12,coastWQReg,145,,AK,GV,1,,,,,,
R_C7kgqKX006aV1Cx,GV,Simulation of ecosystem service responses to multiple disturbances from an earthquake and several typhoons,Q25.5_7,FALSE,,,,,"Q12: Which Ecosystem Services were considered? - Paper reported Response 1 as: - Regulation of freshwater and coastal water quality [e.g. filtration of particles, pathogens, excess nutrients, and other chemicals]",Yclass,,,Q12,coastWQReg,145,,AK,GV,2,,,,,,
R_1inzjZZX9lualBg,AK,Simulation of ecosystem service responses to multiple disturbances from an earthquake and several typhoons,Q25.6_4,FALSE,-,-,-,,Q12: Which Ecosystem Services were considered? - Direction of Environmental Driver Relationship - Regulation of climate [e.g. biological carbon storage and sequestration; methane emissions from wetlands],EffectDirect,Env,,Q12,ClimReg,158,,AK,GV,1,,,,,,
R_C7kgqKX006aV1Cx,GV,Simulation of ecosystem service responses to multiple disturbances from an earthquake and several typhoons,Q25.6_4,FALSE,,,,,Q12: Which Ecosystem Services were considered? - Direction of Environmental Driver Relationship - Regulation of climate [e.g. biological carbon storage and sequestration; methane emissions from wetlands],EffectDirect,Env,,Q12,ClimReg,158,,AK,GV,2,,,,,,
R_1inzjZZX9lualBg,AK,Simulation of ecosystem service responses to multiple disturbances from an earthquake and several typhoons,Q25.6_6,FALSE,+,+,,,"Q12: Which Ecosystem Services were considered? - Direction of Environmental Driver Relationship - Regulation of freshwater quantity, location and timing [e.g. flow of surface and groundwater used for drinking, irrigation]",EffectDirect,Env,,Q12,freshWQReg,160,,AK,GV,1,,,,,,
