StartDate,EndDate,RecordedDate,ResponseId,Init,Title,id,answer,clean_answer,fullquestion,abbr,Group,ESnum,qnum,ES,survey_order,flag_noResponse,flag_noDriver,flag_noDirection,FirstAuthor,PublicationYear,SourcePublication
2020-03-24T14:50:10Z,2020-03-25T08:19:40Z,2020-03-25T08:19:40Z,R_5nnUwLi2HNd4sQp,AIS,Assessing bundles of ecosystem services from regional to landscape scale: insights from the French Alps,Q17,,"Land cover type, habitat provision",List Other Environmental Driver from Q12 (sep. with commas),OtherDriver,Env,,Q12,,203,FALSE,TRUE,TRUE,Crouzat,2015,JOURNAL OF APPLIED ECOLOGY
2020-03-24T14:50:10Z,2020-03-25T08:19:40Z,2020-03-25T08:19:40Z,R_5nnUwLi2HNd4sQp,AIS,Assessing bundles of ecosystem services from regional to landscape scale: insights from the French Alps,Q25,,,List Other Human Driver from Q12 (sep. with commas),OtherDriver,Anthro,,Q12,,204,FALSE,TRUE,TRUE,Crouzat,2015,JOURNAL OF APPLIED ECOLOGY
2020-03-24T14:50:10Z,2020-03-25T08:19:40Z,2020-03-25T08:19:40Z,R_5nnUwLi2HNd4sQp,AIS,Assessing bundles of ecosystem services from regional to landscape scale: insights from the French Alps,Q26,,,List Other Biotic Driver from Q12 (sep. with commas),OtherDriver,Bio,,Q12,,205,FALSE,TRUE,TRUE,Crouzat,2015,JOURNAL OF APPLIED ECOLOGY
2020-03-24T10:29:43Z,2020-03-24T11:32:46Z,2020-03-24T11:32:47Z,R_RlCDrcf5G0L2329,AIS,Ecosystem service bundles along the urban-rural gradient: Insights for landscape planning and management,Q25.1_3_1,"No2 dry deposition velocity, NO2 concentration levels",,"Q12: Which Ecosystem Services were considered?  - Write in the response variable used to approx. ES, or EF proxy - Regulation of air quality [e.g. levels of sulphur oxide, nitrogen oxides (N... - Regulation of air quality [e.g. levels of sulphur oxide, nitrogen oxides (NOx), filtration of pollutants] - Response 1: Separate by commas",Response,,3,Q12,AQReg,63,FALSE,TRUE,TRUE,Baro,2017,ECOSYSTEM SERVICES
2020-03-24T10:29:43Z,2020-03-24T11:32:46Z,2020-03-24T11:32:47Z,R_RlCDrcf5G0L2329,AIS,Ecosystem service bundles along the urban-rural gradient: Insights for landscape planning and management,Q25.1_4_1,"carbon sequestration, carbon emissions",,"Q12: Which Ecosystem Services were considered?  - Write in the response variable used to approx. ES, or EF proxy - Regulation of climate [e.g. biological carbon storage and sequestration; me... - Regulation of climate [e.g. biological carbon storage and sequestration; methane emissions from wetlands] - Response 1: Separate by commas",Response,,4,Q12,ClimReg,65,FALSE,TRUE,TRUE,Baro,2017,ECOSYSTEM SERVICES
2020-03-24T10:29:43Z,2020-03-24T11:32:46Z,2020-03-24T11:32:47Z,R_RlCDrcf5G0L2329,AIS,Ecosystem service bundles along the urban-rural gradient: Insights for landscape planning and management,Q25.1_8_1,"erosion control capacity, soil loss potential",,"Q12: Which Ecosystem Services were considered?  - Write in the response variable used to approx. ES, or EF proxy - Formation, protection, and decontamination of soils and sediments [e.g deco... - Formation, protection, and decontamination of soils and sediments [e.g decomposition, erosion control] - Response 1: Separate by commas",Response,,8,Q12,SoilProtect,73,FALSE,TRUE,TRUE,Baro,2017,ECOSYSTEM SERVICES
2020-03-24T10:29:43Z,2020-03-24T11:32:46Z,2020-03-24T11:32:47Z,R_RlCDrcf5G0L2329,AIS,Ecosystem service bundles along the urban-rural gradient: Insights for landscape planning and management,Q25.1_12_1,"crop production, livestock production, population density",,"Q12: Which Ecosystem Services were considered?  - Write in the response variable used to approx. ES, or EF proxy - Food and feed - Response 1: Separate by commas",Response,,12,Q12,Food,81,FALSE,TRUE,TRUE,Baro,2017,ECOSYSTEM SERVICES
2020-03-24T10:29:43Z,2020-03-24T11:32:46Z,2020-03-24T11:32:47Z,R_RlCDrcf5G0L2329,AIS,Ecosystem service bundles along the urban-rural gradient: Insights for landscape planning and management,Q25.1_16_1,"recreational potential, recreational demand",,"Q12: Which Ecosystem Services were considered?  - Write in the response variable used to approx. ES, or EF proxy - Cultural Services, including Physical and psychological experiences ##do we... - Cultural Services, including Physical and psychological experiences ##do we include this?? [e.g. hunting, fishing, hiking] - Response 1: Separate by commas",Response,,16,Q12,CulturePsych,89,FALSE,TRUE,TRUE,Baro,2017,ECOSYSTEM SERVICES
2020-03-24T10:29:43Z,2020-03-24T11:32:46Z,2020-03-24T11:32:47Z,R_RlCDrcf5G0L2329,AIS,Ecosystem service bundles along the urban-rural gradient: Insights for landscape planning and management,Q25.2_3,,,"Q12: Which Ecosystem Services were considered?  - Environmental Driver - Regulation of air quality [e.g. levels of sulphur oxide, nitrogen oxides (NOx), filtration of pollutants]",Driver,Env,3,Q12,AQReg,93,FALSE,TRUE,TRUE,Baro,2017,ECOSYSTEM SERVICES
2020-03-24T10:29:43Z,2020-03-24T11:32:46Z,2020-03-24T11:32:47Z,R_RlCDrcf5G0L2329,AIS,Ecosystem service bundles along the urban-rural gradient: Insights for landscape planning and management,Q25.2_4,,,Q12: Which Ecosystem Services were considered?  - Environmental Driver - Regulation of climate [e.g. biological carbon storage and sequestration; methane emissions from wetlands],Driver,Env,4,Q12,ClimReg,94,FALSE,TRUE,TRUE,Baro,2017,ECOSYSTEM SERVICES
2020-03-24T10:29:43Z,2020-03-24T11:32:46Z,2020-03-24T11:32:47Z,R_RlCDrcf5G0L2329,AIS,Ecosystem service bundles along the urban-rural gradient: Insights for landscape planning and management,Q25.2_8,,,"Q12: Which Ecosystem Services were considered?  - Environmental Driver - Formation, protection, and decontamination of soils and sediments [e.g decomposition, erosion control]",Driver,Env,8,Q12,SoilProtect,98,FALSE,TRUE,TRUE,Baro,2017,ECOSYSTEM SERVICES
2020-03-24T10:29:43Z,2020-03-24T11:32:46Z,2020-03-24T11:32:47Z,R_RlCDrcf5G0L2329,AIS,Ecosystem service bundles along the urban-rural gradient: Insights for landscape planning and management,Q25.2_12,,,Q12: Which Ecosystem Services were considered?  - Environmental Driver - Food and feed,Driver,Env,12,Q12,Food,102,FALSE,TRUE,TRUE,Baro,2017,ECOSYSTEM SERVICES
2020-03-24T10:29:43Z,2020-03-24T11:32:46Z,2020-03-24T11:32:47Z,R_RlCDrcf5G0L2329,AIS,Ecosystem service bundles along the urban-rural gradient: Insights for landscape planning and management,Q25.2_16,,,"Q12: Which Ecosystem Services were considered?  - Environmental Driver - Cultural Services, including Physical and psychological experiences ##do we include this?? [e.g. hunting, fishing, hiking]",Driver,Env,16,Q12,CulturePsych,106,FALSE,TRUE,TRUE,Baro,2017,ECOSYSTEM SERVICES
2020-03-24T10:29:43Z,2020-03-24T11:32:46Z,2020-03-24T11:32:47Z,R_RlCDrcf5G0L2329,AIS,Ecosystem service bundles along the urban-rural gradient: Insights for landscape planning and management,Q25.3_3,,Other,"Q12: Which Ecosystem Services were considered?  - Human Driver - Regulation of air quality [e.g. levels of sulphur oxide, nitrogen oxides (NOx), filtration of pollutants]",Driver,Anthro,3,Q12,AQReg,109,FALSE,TRUE,TRUE,Baro,2017,ECOSYSTEM SERVICES
2020-03-24T10:29:43Z,2020-03-24T11:32:46Z,2020-03-24T11:32:47Z,R_RlCDrcf5G0L2329,AIS,Ecosystem service bundles along the urban-rural gradient: Insights for landscape planning and management,Q25.3_4,,Other,Q12: Which Ecosystem Services were considered?  - Human Driver - Regulation of climate [e.g. biological carbon storage and sequestration; methane emissions from wetlands],Driver,Anthro,4,Q12,ClimReg,110,FALSE,TRUE,TRUE,Baro,2017,ECOSYSTEM SERVICES
2020-03-24T10:29:43Z,2020-03-24T11:32:46Z,2020-03-24T11:32:47Z,R_RlCDrcf5G0L2329,AIS,Ecosystem service bundles along the urban-rural gradient: Insights for landscape planning and management,Q25.3_8,,Other,"Q12: Which Ecosystem Services were considered?  - Human Driver - Formation, protection, and decontamination of soils and sediments [e.g decomposition, erosion control]",Driver,Anthro,8,Q12,SoilProtect,114,FALSE,TRUE,TRUE,Baro,2017,ECOSYSTEM SERVICES
2020-03-24T10:29:43Z,2020-03-24T11:32:46Z,2020-03-24T11:32:47Z,R_RlCDrcf5G0L2329,AIS,Ecosystem service bundles along the urban-rural gradient: Insights for landscape planning and management,Q25.3_12,,Other,Q12: Which Ecosystem Services were considered?  - Human Driver - Food and feed,Driver,Anthro,12,Q12,Food,118,FALSE,TRUE,TRUE,Baro,2017,ECOSYSTEM SERVICES
2020-03-24T10:29:43Z,2020-03-24T11:32:46Z,2020-03-24T11:32:47Z,R_RlCDrcf5G0L2329,AIS,Ecosystem service bundles along the urban-rural gradient: Insights for landscape planning and management,Q25.3_16,,Other,"Q12: Which Ecosystem Services were considered?  - Human Driver - Cultural Services, including Physical and psychological experiences ##do we include this?? [e.g. hunting, fishing, hiking]",Driver,Anthro,16,Q12,CulturePsych,122,FALSE,TRUE,TRUE,Baro,2017,ECOSYSTEM SERVICES
2020-03-24T10:29:43Z,2020-03-24T11:32:46Z,2020-03-24T11:32:47Z,R_RlCDrcf5G0L2329,AIS,Ecosystem service bundles along the urban-rural gradient: Insights for landscape planning and management,Q25.4_3,,,"Q12: Which Ecosystem Services were considered?  - Biotic Driver - Regulation of air quality [e.g. levels of sulphur oxide, nitrogen oxides (NOx), filtration of pollutants]",Driver,Bio,3,Q12,AQReg,125,FALSE,TRUE,TRUE,Baro,2017,ECOSYSTEM SERVICES
2020-03-24T10:29:43Z,2020-03-24T11:32:46Z,2020-03-24T11:32:47Z,R_RlCDrcf5G0L2329,AIS,Ecosystem service bundles along the urban-rural gradient: Insights for landscape planning and management,Q25.4_4,,,Q12: Which Ecosystem Services were considered?  - Biotic Driver - Regulation of climate [e.g. biological carbon storage and sequestration; methane emissions from wetlands],Driver,Bio,4,Q12,ClimReg,126,FALSE,TRUE,TRUE,Baro,2017,ECOSYSTEM SERVICES
2020-03-24T10:29:43Z,2020-03-24T11:32:46Z,2020-03-24T11:32:47Z,R_RlCDrcf5G0L2329,AIS,Ecosystem service bundles along the urban-rural gradient: Insights for landscape planning and management,Q25.4_8,,,"Q12: Which Ecosystem Services were considered?  - Biotic Driver - Formation, protection, and decontamination of soils and sediments [e.g decomposition, erosion control]",Driver,Bio,8,Q12,SoilProtect,130,FALSE,TRUE,TRUE,Baro,2017,ECOSYSTEM SERVICES
2020-03-24T10:29:43Z,2020-03-24T11:32:46Z,2020-03-24T11:32:47Z,R_RlCDrcf5G0L2329,AIS,Ecosystem service bundles along the urban-rural gradient: Insights for landscape planning and management,Q25.4_12,,,Q12: Which Ecosystem Services were considered?  - Biotic Driver - Food and feed,Driver,Bio,12,Q12,Food,134,FALSE,TRUE,TRUE,Baro,2017,ECOSYSTEM SERVICES
2020-03-24T10:29:43Z,2020-03-24T11:32:46Z,2020-03-24T11:32:47Z,R_RlCDrcf5G0L2329,AIS,Ecosystem service bundles along the urban-rural gradient: Insights for landscape planning and management,Q25.4_16,,,"Q12: Which Ecosystem Services were considered?  - Biotic Driver - Cultural Services, including Physical and psychological experiences ##do we include this?? [e.g. hunting, fishing, hiking]",Driver,Bio,16,Q12,CulturePsych,138,FALSE,TRUE,TRUE,Baro,2017,ECOSYSTEM SERVICES
2020-03-24T10:29:43Z,2020-03-24T11:32:46Z,2020-03-24T11:32:47Z,R_RlCDrcf5G0L2329,AIS,Ecosystem service bundles along the urban-rural gradient: Insights for landscape planning and management,Q25.5_3,Proxy for ES,,"Q12: Which Ecosystem Services were considered?  - Paper reported Response 1 as: - Regulation of air quality [e.g. levels of sulphur oxide, nitrogen oxides (NOx), filtration of pollutants]",Yclass,,3,Q12,AQReg,141,FALSE,TRUE,TRUE,Baro,2017,ECOSYSTEM SERVICES
2020-03-24T10:29:43Z,2020-03-24T11:32:46Z,2020-03-24T11:32:47Z,R_RlCDrcf5G0L2329,AIS,Ecosystem service bundles along the urban-rural gradient: Insights for landscape planning and management,Q25.5_4,Proxy for ES,,Q12: Which Ecosystem Services were considered?  - Paper reported Response 1 as: - Regulation of climate [e.g. biological carbon storage and sequestration; methane emissions from wetlands],Yclass,,4,Q12,ClimReg,142,FALSE,TRUE,TRUE,Baro,2017,ECOSYSTEM SERVICES
2020-03-24T10:29:43Z,2020-03-24T11:32:46Z,2020-03-24T11:32:47Z,R_RlCDrcf5G0L2329,AIS,Ecosystem service bundles along the urban-rural gradient: Insights for landscape planning and management,Q25.5_8,Proxy for ES,,"Q12: Which Ecosystem Services were considered?  - Paper reported Response 1 as: - Formation, protection, and decontamination of soils and sediments [e.g decomposition, erosion control]",Yclass,,8,Q12,SoilProtect,146,FALSE,TRUE,TRUE,Baro,2017,ECOSYSTEM SERVICES
2020-03-24T10:29:43Z,2020-03-24T11:32:46Z,2020-03-24T11:32:47Z,R_RlCDrcf5G0L2329,AIS,Ecosystem service bundles along the urban-rural gradient: Insights for landscape planning and management,Q25.5_12,Proxy for ES,,Q12: Which Ecosystem Services were considered?  - Paper reported Response 1 as: - Food and feed,Yclass,,12,Q12,Food,150,FALSE,TRUE,TRUE,Baro,2017,ECOSYSTEM SERVICES
2020-03-24T10:29:43Z,2020-03-24T11:32:46Z,2020-03-24T11:32:47Z,R_RlCDrcf5G0L2329,AIS,Ecosystem service bundles along the urban-rural gradient: Insights for landscape planning and management,Q25.5_16,Proxy for ES,,"Q12: Which Ecosystem Services were considered?  - Paper reported Response 1 as: - Cultural Services, including Physical and psychological experiences ##do we include this?? [e.g. hunting, fishing, hiking]",Yclass,,16,Q12,CulturePsych,154,FALSE,TRUE,TRUE,Baro,2017,ECOSYSTEM SERVICES
2020-03-24T10:29:43Z,2020-03-24T11:32:46Z,2020-03-24T11:32:47Z,R_RlCDrcf5G0L2329,AIS,Ecosystem service bundles along the urban-rural gradient: Insights for landscape planning and management,Q25.6_3,,,"Q12: Which Ecosystem Services were considered?  - Direction of Environmental Driver Relationship - Regulation of air quality [e.g. levels of sulphur oxide, nitrogen oxides (NOx), filtration of pollutants]",EffectDirect,Env,3,Q12,AQReg,157,FALSE,TRUE,TRUE,Baro,2017,ECOSYSTEM SERVICES
2020-03-24T10:29:43Z,2020-03-24T11:32:46Z,2020-03-24T11:32:47Z,R_RlCDrcf5G0L2329,AIS,Ecosystem service bundles along the urban-rural gradient: Insights for landscape planning and management,Q25.6_4,,,Q12: Which Ecosystem Services were considered?  - Direction of Environmental Driver Relationship - Regulation of climate [e.g. biological carbon storage and sequestration; methane emissions from wetlands],EffectDirect,Env,4,Q12,ClimReg,158,FALSE,TRUE,TRUE,Baro,2017,ECOSYSTEM SERVICES
2020-03-24T10:29:43Z,2020-03-24T11:32:46Z,2020-03-24T11:32:47Z,R_RlCDrcf5G0L2329,AIS,Ecosystem service bundles along the urban-rural gradient: Insights for landscape planning and management,Q25.6_8,,,"Q12: Which Ecosystem Services were considered?  - Direction of Environmental Driver Relationship - Formation, protection, and decontamination of soils and sediments [e.g decomposition, erosion control]",EffectDirect,Env,8,Q12,SoilProtect,162,FALSE,TRUE,TRUE,Baro,2017,ECOSYSTEM SERVICES
2020-03-24T10:29:43Z,2020-03-24T11:32:46Z,2020-03-24T11:32:47Z,R_RlCDrcf5G0L2329,AIS,Ecosystem service bundles along the urban-rural gradient: Insights for landscape planning and management,Q25.6_12,,,Q12: Which Ecosystem Services were considered?  - Direction of Environmental Driver Relationship - Food and feed,EffectDirect,Env,12,Q12,Food,166,FALSE,TRUE,TRUE,Baro,2017,ECOSYSTEM SERVICES
2020-03-24T10:29:43Z,2020-03-24T11:32:46Z,2020-03-24T11:32:47Z,R_RlCDrcf5G0L2329,AIS,Ecosystem service bundles along the urban-rural gradient: Insights for landscape planning and management,Q25.6_16,,,"Q12: Which Ecosystem Services were considered?  - Direction of Environmental Driver Relationship - Cultural Services, including Physical and psychological experiences ##do we include this?? [e.g. hunting, fishing, hiking]",EffectDirect,Env,16,Q12,CulturePsych,170,FALSE,TRUE,TRUE,Baro,2017,ECOSYSTEM SERVICES
2020-03-24T10:29:43Z,2020-03-24T11:32:46Z,2020-03-24T11:32:47Z,R_RlCDrcf5G0L2329,AIS,Ecosystem service bundles along the urban-rural gradient: Insights for landscape planning and management,Q25.7_3,,Mixed,"Q12: Which Ecosystem Services were considered?  - Direction of Human Driver Relationship - Regulation of air quality [e.g. levels of sulphur oxide, nitrogen oxides (NOx), filtration of pollutants]",EffectDirect,Anthro,3,Q12,AQReg,173,FALSE,TRUE,TRUE,Baro,2017,ECOSYSTEM SERVICES
2020-03-24T10:29:43Z,2020-03-24T11:32:46Z,2020-03-24T11:32:47Z,R_RlCDrcf5G0L2329,AIS,Ecosystem service bundles along the urban-rural gradient: Insights for landscape planning and management,Q25.7_4,,Mixed,Q12: Which Ecosystem Services were considered?  - Direction of Human Driver Relationship - Regulation of climate [e.g. biological carbon storage and sequestration; methane emissions from wetlands],EffectDirect,Anthro,4,Q12,ClimReg,174,FALSE,TRUE,TRUE,Baro,2017,ECOSYSTEM SERVICES
2020-03-24T10:29:43Z,2020-03-24T11:32:46Z,2020-03-24T11:32:47Z,R_RlCDrcf5G0L2329,AIS,Ecosystem service bundles along the urban-rural gradient: Insights for landscape planning and management,Q25.7_8,,Mixed,"Q12: Which Ecosystem Services were considered?  - Direction of Human Driver Relationship - Formation, protection, and decontamination of soils and sediments [e.g decomposition, erosion control]",EffectDirect,Anthro,8,Q12,SoilProtect,178,FALSE,TRUE,TRUE,Baro,2017,ECOSYSTEM SERVICES
2020-03-24T10:29:43Z,2020-03-24T11:32:46Z,2020-03-24T11:32:47Z,R_RlCDrcf5G0L2329,AIS,Ecosystem service bundles along the urban-rural gradient: Insights for landscape planning and management,Q25.7_12,,Mixed,Q12: Which Ecosystem Services were considered?  - Direction of Human Driver Relationship - Food and feed,EffectDirect,Anthro,12,Q12,Food,182,FALSE,TRUE,TRUE,Baro,2017,ECOSYSTEM SERVICES
2020-03-24T10:29:43Z,2020-03-24T11:32:46Z,2020-03-24T11:32:47Z,R_RlCDrcf5G0L2329,AIS,Ecosystem service bundles along the urban-rural gradient: Insights for landscape planning and management,Q25.7_16,,Mixed,"Q12: Which Ecosystem Services were considered?  - Direction of Human Driver Relationship - Cultural Services, including Physical and psychological experiences ##do we include this?? [e.g. hunting, fishing, hiking]",EffectDirect,Anthro,16,Q12,CulturePsych,186,FALSE,TRUE,TRUE,Baro,2017,ECOSYSTEM SERVICES
2020-03-24T10:29:43Z,2020-03-24T11:32:46Z,2020-03-24T11:32:47Z,R_RlCDrcf5G0L2329,AIS,Ecosystem service bundles along the urban-rural gradient: Insights for landscape planning and management,Q25.8_3,,,"Q12: Which Ecosystem Services were considered?  - Direction of Biotic Driver Relationship - Regulation of air quality [e.g. levels of sulphur oxide, nitrogen oxides (NOx), filtration of pollutants]",EffectDirect,Bio,3,Q12,AQReg,189,FALSE,TRUE,TRUE,Baro,2017,ECOSYSTEM SERVICES
2020-03-24T10:29:43Z,2020-03-24T11:32:46Z,2020-03-24T11:32:47Z,R_RlCDrcf5G0L2329,AIS,Ecosystem service bundles along the urban-rural gradient: Insights for landscape planning and management,Q25.8_4,,,Q12: Which Ecosystem Services were considered?  - Direction of Biotic Driver Relationship - Regulation of climate [e.g. biological carbon storage and sequestration; methane emissions from wetlands],EffectDirect,Bio,4,Q12,ClimReg,190,FALSE,TRUE,TRUE,Baro,2017,ECOSYSTEM SERVICES
2020-03-24T10:29:43Z,2020-03-24T11:32:46Z,2020-03-24T11:32:47Z,R_RlCDrcf5G0L2329,AIS,Ecosystem service bundles along the urban-rural gradient: Insights for landscape planning and management,Q25.8_8,,,"Q12: Which Ecosystem Services were considered?  - Direction of Biotic Driver Relationship - Formation, protection, and decontamination of soils and sediments [e.g decomposition, erosion control]",EffectDirect,Bio,8,Q12,SoilProtect,194,FALSE,TRUE,TRUE,Baro,2017,ECOSYSTEM SERVICES
2020-03-24T10:29:43Z,2020-03-24T11:32:46Z,2020-03-24T11:32:47Z,R_RlCDrcf5G0L2329,AIS,Ecosystem service bundles along the urban-rural gradient: Insights for landscape planning and management,Q25.8_12,,,Q12: Which Ecosystem Services were considered?  - Direction of Biotic Driver Relationship - Food and feed,EffectDirect,Bio,12,Q12,Food,198,FALSE,TRUE,TRUE,Baro,2017,ECOSYSTEM SERVICES
2020-03-24T10:29:43Z,2020-03-24T11:32:46Z,2020-03-24T11:32:47Z,R_RlCDrcf5G0L2329,AIS,Ecosystem service bundles along the urban-rural gradient: Insights for landscape planning and management,Q25.8_16,,,"Q12: Which Ecosystem Services were considered?  - Direction of Biotic Driver Relationship - Cultural Services, including Physical and psychological experiences ##do we include this?? [e.g. hunting, fishing, hiking]",EffectDirect,Bio,16,Q12,CulturePsych,202,FALSE,TRUE,TRUE,Baro,2017,ECOSYSTEM SERVICES
2020-03-24T10:29:43Z,2020-03-24T11:32:46Z,2020-03-24T11:32:47Z,R_RlCDrcf5G0L2329,AIS,Ecosystem service bundles along the urban-rural gradient: Insights for landscape planning and management,Q17,,,List Other Environmental Driver from Q12 (sep. with commas),OtherDriver,Env,,Q12,,203,FALSE,TRUE,TRUE,Baro,2017,ECOSYSTEM SERVICES
2020-03-24T10:29:43Z,2020-03-24T11:32:46Z,2020-03-24T11:32:47Z,R_RlCDrcf5G0L2329,AIS,Ecosystem service bundles along the urban-rural gradient: Insights for landscape planning and management,Q25,,Urban development,List Other Human Driver from Q12 (sep. with commas),OtherDriver,Anthro,,Q12,,204,FALSE,TRUE,TRUE,Baro,2017,ECOSYSTEM SERVICES
2020-03-24T10:29:43Z,2020-03-24T11:32:46Z,2020-03-24T11:32:47Z,R_RlCDrcf5G0L2329,AIS,Ecosystem service bundles along the urban-rural gradient: Insights for landscape planning and management,Q26,,,List Other Biotic Driver from Q12 (sep. with commas),OtherDriver,Bio,,Q12,,205,FALSE,TRUE,TRUE,Baro,2017,ECOSYSTEM SERVICES